index,id,county,state,total_pop,households,avg_household_income_dollars,rural_urban,one_or_more,desktop_laptop,only_desktop_laptop,smartphone,only_smartphone,tablet_portable,only_tablet_portable,other,only_other,no_computer,less10k,10k,20k,35k,50k,greater75k,dialup,broadband,internet,no_internet,perc_dialup,perc_broadband,perc_internet,perc_no_internet,high_state_income,low_state_income,state_ratio_income,national_ratio_income
652,45059,Laurens County,South Carolina,66994,25423,55429,,20856,15226,986,19426,3526,12876,190,938,0,4567,2996,2554,4519,4806,4230,6318,37,19014,19051,6372,0.0010361243349201904,0.5324558947073649,0.533492019042285,0.17843741248949874,96716,47034,0.5731109640597213,0.31479977509839446
653,45063,Lexington County,South Carolina,295032,115566,75431,,106203,89089,3620,99985,10899,76372,962,1938,40,9363,6701,8456,17278,16028,21729,45374,24,100840,100864,14702,0.0009440270621091138,3.9664870392951266,3.9674310663572356,0.5782952444636746,96716,47034,0.7799226601596426,0.4283978032338125
654,45073,Oconee County,South Carolina,78374,31612,64241,,26826,21915,2373,23604,2907,18656,0,719,0,4786,2777,4242,5872,3666,5735,9320,48,23411,23459,8153,0.0004153470743990447,0.20257688247408406,0.20299222954848312,0.07054843119948774,96716,47034,0.6642230861491377,0.36484606166620287
655,45075,Orangeburg County,South Carolina,86934,33561,47034,,28506,20318,1284,26410,5145,16330,345,493,0,5055,4944,5256,5907,5979,5798,5677,183,24114,24297,9264,0.005788940908515753,0.7628115905352398,0.7686005314437555,0.2930532709097811,96716,47034,0.48631043467471774,0.26712177058900366
656,45077,Pickens County,South Carolina,124937,48185,67183,,42948,34219,1883,39197,4535,30407,572,857,77,5237,3116,6569,8567,6948,8944,14041,286,37700,37986,10199,0.008521796132415601,1.1233276720002383,1.131849468132654,0.303894401239534,96716,47034,0.694642044749576,0.381554660745015
657,45079,Richland County,South Carolina,414576,152227,72184,,143986,120782,4464,135923,15383,95710,1348,20072,0,8241,14268,12971,23164,22201,30295,49328,62,129467,129529,22698,0.001286707481581405,2.686873508353222,2.6881602158348032,0.47105945833765694,96716,47034,0.7463501385499813,0.4099570074456062
658,45083,Spartanburg County,South Carolina,313888,116018,69330,,103498,83883,5123,94606,11363,69314,1232,2146,61,12520,7731,10906,17310,17710,21942,40419,327,94590,94917,21101,0.0021481077601213975,0.6213746575837401,0.6235227653438614,0.13861535732820066,96716,47034,0.7168410604243352,0.39374818971245534
659,45085,Sumter County,South Carolina,106512,40396,59762,,35352,27418,1244,32888,5385,21162,412,1307,0,5044,2393,4468,8340,6856,8711,9628,46,32490,32536,7860,0.0003964901997965833,0.28004275198676065,0.28043924218655725,0.0677481080521988,96716,47034,0.6179122378923859,0.33940832703873874
660,45091,York County,South Carolina,274118,100623,86505,,94575,81115,3164,89495,7435,68288,543,14668,0,6048,5599,7257,14775,12247,17348,43397,46,89197,89243,11380,0.0011387266065947125,2.2080651549658383,2.209203881572433,0.2817110605010397,96716,47034,0.894422846271558,0.491290742118505
661,46099,Minnehaha County,South Dakota,192876,76630,73636,,71368,61581,3170,65926,5926,48435,749,1646,0,5262,3139,6744,10840,10901,15246,29760,0,66054,66054,10576,0,0.6564503145404132,0.6564503145404132,0.10510519463740894,77041,73636,0.9558027543775393,0.4182033996490172
662,46103,Pennington County,South Dakota,111729,44794,77041,,40973,34189,2801,36068,3745,26902,622,2388,0,3821,1903,3525,8508,5724,8617,16517,10,37915,37925,6869,0.00013049719431032232,0.4947801122275871,0.4949106094218974,0.0896385227717604,77041,73636,1,0.4375415301260244
663,47001,Anderson County,Tennessee,76482,29505,65130,,26829,20981,1297,24123,2397,19529,428,862,0,2676,2092,3400,5051,3969,6362,8631,124,25109,25233,4272,0.0027682278876635263,0.5605438228334152,0.5633120507210787,0.09536991561369826,144348,60363,0.4512012636129354,0.3698949891240764
664,47009,Blount County,Tennessee,131349,51446,74417,,46314,39276,2554,41673,4096,30128,671,1459,92,5132,2720,4529,6739,8239,9877,19342,166,42140,42306,9140,0.005626165056770039,1.4282325029655991,1.433858668022369,0.30977800372818165,144348,60363,0.5155388367001967,0.42263895909176097
665,47011,Bradley County,Tennessee,106727,39104,69462,,34702,27345,1245,31996,3675,24145,712,355,0,4402,2567,3595,6372,6641,8348,11581,266,32075,32341,6763,0.005170470007386386,0.6234692687478133,0.6286397387551996,0.13145822804494034,144348,60363,0.48121207082883033,0.39449786173094725
666,47037,Davidson County,Tennessee,692587,283445,87535,,266714,222329,10281,249303,26581,181213,1975,27212,0,16731,16604,22200,38213,39090,51382,115956,187,255088,255275,28170,0.004782119476268412,6.523322422258593,6.528104541734861,0.7203866612111293,144348,60363,0.6064164380524842,0.49714045559613124
667,47059,Greene County,Tennessee,69087,27316,61071,,23846,17936,1541,21225,3560,15597,267,545,0,3470,2060,3241,4866,3977,6311,6861,0,21403,21403,5913,0,0.07551024008185009,0.07551024008185009,0.02086119000158761,144348,60363,0.4230817191786516,0.34684257455545014
668,47065,Hamilton County,Tennessee,364286,146057,79174,,132588,111722,5627,122897,13453,88878,1119,3371,0,13469,8807,12581,23218,19532,26686,55233,167,125080,125247,20810,0.006113633035583541,4.579001317908918,4.585114950944502,0.7618245716796017,144348,60363,0.5484939174772079,0.44965554842483685
669,47093,Knox County,Tennessee,465289,185416,77584,,170004,143078,6059,159886,17723,119991,1099,4713,0,15412,12591,18412,27106,23743,34472,69092,95,156496,156591,28825,0.000650430996117954,1.0714720965102666,1.0721225275063846,0.19735445750631603,144348,60363,0.537478870507385,0.4406254082020934
670,47113,Madison County,Tennessee,97605,39223,67782,,35486,26731,2382,31634,6640,20855,375,194,0,3737,3883,5057,6017,6669,5423,12174,0,33323,33323,5900,0,0.1797201967467748,0.1797201967467748,0.031820339129309226,144348,60363,0.46957353063430046,0.3849565814955957
671,47119,Maury County,Tennessee,94340,34361,72552,,31470,26817,1568,28908,3190,22254,85,724,0,2891,1908,2987,6655,4284,5646,12881,53,29265,29318,5043,0.0013512479922494455,0.746118348927925,0.7474695969201743,0.12857252122479157,144348,60363,0.5026186715437693,0.41204700216382606
672,47125,Montgomery County,Tennessee,205950,72973,71266,,69879,59885,2317,65720,5938,50550,318,1450,0,3094,4848,5725,11929,10386,14044,26041,329,66433,66762,6211,0.009574808649340823,1.9333837781205436,1.9429585867698844,0.18075725386339164,144348,60363,0.4937096461329565,0.4047433793170034
673,47141,Putnam County,Tennessee,78843,33388,61425,,30404,24721,1508,27731,2644,20292,513,487,0,2984,1852,4342,7086,5104,5707,9297,0,27272,27272,6116,0,0.3737272689899004,0.3737272689899004,0.08381182081043674,144348,60363,0.42553412586249895,0.3488530586050421
674,47147,Robertson County,Tennessee,71012,26375,83572,,24237,19453,420,23395,3058,15551,91,782,0,2138,1170,1840,3776,2678,4742,12169,54,22824,22878,3497,0.0016173475500179705,0.6835988978075955,0.6852162453576135,0.10473822930394154,144348,60363,0.5789619530578879,0.47463325704095366
675,47149,Rutherford County,Tennessee,324890,115376,77231,,109975,94810,3593,104218,8513,78702,513,7760,0,5401,4791,6534,12834,18609,25633,46975,207,104396,104603,10773,0.007848341232227489,3.9581421800947867,3.965990521327014,0.40845497630331756,144348,60363,0.5350333915260344,0.43862060348597487
676,47155,Sevier County,Tennessee,97892,36861,60363,,33051,25427,1473,29813,3417,22527,1083,614,0,3810,1968,4331,6776,5825,8038,9923,91,30246,30337,6524,0.0007887255581750104,0.2621515739841908,0.2629402995423658,0.05654555540146998,144348,60363,0.41817690581095684,0.3428216064562663
677,47157,Shelby County,Tennessee,935764,352648,70862,,299329,229191,10949,279934,47028,193729,3720,7430,69,53319,35405,45531,55628,45232,59399,111453,1194,268607,269801,82847,0.03239195898103687,7.287024226146876,7.319416185127913,2.247551612815713,144348,60363,0.4909108543242719,0.40244892859374026
678,47163,Sullivan County,Tennessee,157668,64504,65798,,56805,45744,3612,49572,6598,37475,668,1931,0,7699,5223,9168,10862,9621,11322,18308,56,52417,52473,12031,0.00015879857534992401,0.1486383022163744,0.1487971007917243,0.03411617250062385,144348,60363,0.4558289688807604,0.37368878388432336
679,47165,Sumner County,Tennessee,187149,68439,88937,,63714,52135,2124,59197,6070,45912,1242,1360,0,4725,3196,4509,8108,8641,14687,29298,0,61121,61121,7318,0,0.9475536400843358,0.9475536400843358,0.11345032866178842,144348,60363,0.6161290769529193,0.5051028811258711
680,47179,Washington County,Tennessee,128607,54433,68336,,48983,39057,1928,45093,6168,34163,500,1764,55,5450,4853,6741,8859,7308,10152,16520,149,44514,44663,9770,0.0021771212320460557,0.6504186209617323,0.6525957421937784,0.14275486199389237,144348,60363,0.4734114778174966,0.38810293223987236
681,47187,Williamson County,Tennessee,231729,80601,144348,,78435,75611,1278,75743,1298,66378,0,5114,326,2166,1727,2515,4281,6266,11680,54132,0,76861,76861,3740,0,1.4120294674186615,1.4120294674186615,0.06870832032039388,144348,60363,1,0.8198004282217439
682,47189,Wilson County,Tennessee,140625,52489,90808,,49222,43070,1628,45931,3214,37700,242,1562,126,3267,1596,3789,5741,5272,8965,27126,10,44990,45000,7489,0.000124067939603727,0.5581816602771678,0.5583057282167715,0.09291447996923115,144348,60363,0.6290908083243273,0.5157289140546465
683,48005,Angelina County,Texas,87092,29898,58743,,27305,22762,1454,24337,2547,19287,244,564,0,2593,2170,3055,6684,3954,6023,8012,21,25960,25981,3917,0.00040008382708758025,0.494579816723504,0.49497990055059155,0.07462515955724057,123475,53325,0.4757481271512452,0.33362108622932013
684,48021,Bastrop County,Texas,86976,25334,82572,,22616,17270,800,21392,2511,14738,347,529,0,2718,1560,2353,2960,2709,4158,11594,0,21117,21117,4217,0,0.7063014248444712,0.7063014248444712,0.14104622382768078,123475,53325,0.6687345616521563,0.46895392356753013
685,48027,Bell County,Texas,355642,123188,69088,,113934,98380,6315,101955,7673,82916,2441,2319,0,9254,7644,10632,17558,20317,24678,42359,169,108743,108912,14276,0.006670877082182048,4.292373884897766,4.299044761979948,0.5635114865398279,123475,53325,0.5595302692852804,0.39237379101188685
686,48029,Bexar County,Texas,1986049,644193,74351,,599824,472098,18953,567142,87372,391529,4330,27489,0,44369,54666,61883,94117,89217,117287,227023,461,536324,536785,107408,0.0037422476215215766,4.353703282787285,4.357445530408806,0.8719031074455305,123475,53325,0.6021542822433691,0.42226412308251504
687,48037,Bowie County,Texas,94324,35228,67781,,28762,23046,1375,26724,3622,12187,258,399,0,6466,4283,4014,4746,5261,6589,10335,13,25891,25904,9324,2.018028758462138e-05,0.04019137121949478,0.0402115515070794,0.014473923187616134,123475,53325,0.5489451305932375,0.38495090216212224
688,48039,Brazoria County,Texas,370200,120802,93145,,112721,95788,3279,107189,12773,74796,394,2623,93,8081,5054,7715,15484,10846,22504,59199,35,109140,109175,11627,0.000993527875553537,3.0981037810832293,3.099097308958783,0.330049960258885,123475,53325,0.754363231423365,0.5290015163820374
689,48041,Brazos County,Texas,226758,81030,71726,,77581,68546,2174,73422,4805,57480,677,2624,0,3449,9270,7302,14409,9448,13842,26759,0,68019,68019,13011,0,0.5630618698365921,0.5630618698365921,0.10770517044419795,123475,53325,0.580894917999595,0.4073558727147782
690,48061,Cameron County,Texas,423908,124812,53325,,103473,69863,3363,97246,23302,61573,1017,1499,0,21339,14362,19724,24338,15608,22610,28170,39,69855,69894,54918,0.00048130322102924843,0.8620881155127731,0.8625694187338023,0.6777489818585709,123475,53325,0.43186879935209554,0.3028504574703113
691,48085,Collin County,Texas,1005146,344824,123475,,339237,316964,7268,327545,14398,258685,1025,17729,0,5587,12832,12540,25441,30478,53559,209974,482,324057,324539,20285,0.0038618081594718454,2.5963609268339582,2.60022273499343,0.16252443675287634,123475,53325,1,0.701255700630974
692,48091,Comal County,Texas,148373,53182,102138,,50023,44123,1681,47188,4270,38310,398,2122,0,3159,2156,2488,6074,6783,8465,27216,172,47866,48038,5144,0.0004988051875739508,0.138812843653574,0.13931164884114794,0.014917755144653504,123475,53325,0.8271957886211784,0.5800757623085355
693,48099,Coryell County,Texas,74808,21491,57297,,19416,15998,1288,17487,1950,12369,79,229,6,2075,1246,2274,5113,2761,4038,6059,22,18255,18277,3214,0.000413673799405814,0.34325523673423336,0.3436689105336392,0.06043398142228574,123475,53325,0.46403725450496053,0.32540877002674967
694,48113,Dallas County,Texas,2637772,937438,88220,,857816,688900,23665,818981,119555,557983,3964,67974,190,79622,53340,69749,134322,129685,181940,368402,954,775447,776401,161037,0.0443906751663487,36.082406588804616,36.126797263970964,7.493229724070541,123475,53325,0.7144766146993319,0.5010307990254264
695,48121,Denton County,Texas,859064,297899,113705,,291597,265203,5333,281519,15707,233508,741,9055,0,6302,9910,12521,24678,32307,46293,172190,114,279462,279576,18323,0.00012160804234520043,0.29811251517433685,0.2982341232166821,0.019545825963957084,123475,53325,0.9208746709860296,0.6457686125956258
696,48135,Ector County,Texas,162124,54326,88400,,50290,35073,1642,47544,8762,29752,776,2233,0,4036,2339,4003,7553,6132,10789,23510,0,45198,45198,9128,0,0.1517225636876928,0.1517225636876928,0.030641257607444135,123475,53325,0.7159343996760478,0.5020530790506427
697,48139,Ellis County,Texas,179436,58633,99650,,56550,47502,1192,53645,6460,39981,231,1456,0,2083,1338,3644,6041,5905,10807,30898,120,54122,54242,4391,0.0022088870890549644,0.9962448919486065,0.9984537790376615,0.0808268600670029,123475,53325,0.8070459607207937,0.5659455806266577
698,48141,El Paso County,Texas,840758,270160,61669,,242853,185370,6123,232160,41929,147525,1747,4520,0,27307,25679,37583,49019,37885,47708,72286,463,215260,215723,54437,0.007896577012944928,3.6713113775518904,3.6792079545648355,0.9284362048675661,123475,53325,0.4994452318283053,0.35023881597255746
699,48157,Fort Bend County,Texas,787858,245410,121466,,238410,221399,4008,230281,9801,191675,1226,5548,74,7000,7830,9743,20802,21134,41408,144493,535,228552,229087,16323,0.001980307965649985,0.8459875629256737,0.8479678708913236,0.060419751258513475,123475,53325,0.9837294998987649,0.689845919682866
700,48167,Galveston County,Texas,337890,121976,97662,,113916,95023,2655,109446,11569,78974,651,3367,0,8060,7721,8897,13690,12582,18502,60584,880,106881,107761,14215,0.003585835948005379,0.43552014995313965,0.439105985901145,0.0579234750010187,123475,53325,0.7909455355335088,0.5546550656814916
701,48181,Grayson County,Texas,133991,48963,68561,,45238,35024,1697,42934,7408,27395,84,1178,0,3725,3532,4299,7845,7616,9296,16375,156,34649,34805,14158,0.0012789401193677445,0.28406407817931395,0.2853430182986817,0.11607201416672132,123475,53325,0.5552621988256732,0.3893807822713926
702,48183,Gregg County,Texas,123707,45513,74012,,41130,29325,1546,38874,8849,24677,233,601,0,4383,3413,5031,7149,6498,7670,15752,0,37808,37808,7705,0,0.7721749075832771,0.7721749075832771,0.15736372362804565,123475,53325,0.5994087872038875,0.42033882903502445
703,48187,Guadalupe County,Texas,163694,54789,91990,,51249,43692,1801,47942,4877,36589,368,1302,0,3540,2038,3418,5532,6631,10225,26945,103,48421,48524,6265,0.0022630896666886386,1.0638938325313647,1.0661569221980534,0.13765297826994485,123475,53325,0.7450091111561045,0.5224418862202332
704,48201,Harris County,Texas,4698619,1600357,88212,,1494324,1202852,37706,1427346,200260,998502,8649,38912,156,106033,103453,134692,233096,203456,277725,647935,1789,1385557,1387346,213011,0.032652539743379144,25.28896311303364,25.321615652777016,3.8878424501268505,123475,53325,0.7144118242559222,0.500985364357639
705,48203,Harrison County,Texas,66726,22928,68916,,19904,15950,1223,18193,2266,11662,154,425,0,3024,1775,1664,3703,4150,3737,7899,0,15241,15241,7687,0,0.009523500069047093,0.009523500069047093,0.004803303262959452,123475,53325,0.558137274751974,0.391396945654458
706,48209,Hays County,Texas,222631,75164,87927,,72177,62736,1658,69088,6970,48178,250,1806,0,2987,5119,5853,9165,7584,13808,33635,4,66487,66491,8673,0.00017445917655268666,2.8998168178646195,2.899991277041172,0.37827110956036286,123475,53325,0.7121036647094554,0.49936675431771327
707,48213,Henderson County,Texas,82299,30843,64819,,26604,19440,1287,24285,4891,14954,218,316,12,4239,1959,5155,6189,4096,4955,8489,0,24744,24744,6099,0,0.3292001490075036,0.3292001490075036,0.08114256825075834,123475,53325,0.5249564689208341,0.36812871641384165
708,48215,Hidalgo County,Texas,865939,237323,55958,,199322,131925,6210,188377,49405,108933,1949,3425,0,38001,29166,37007,43445,31414,39017,57274,240,163462,163702,73621,0.007781344227215252,5.2998087086210806,5.307590052848296,2.386959763965892,123475,53325,0.4531929540392792,0.3178041425058355
709,48231,Hunt County,Texas,96493,34132,71428,,31608,24588,1254,29512,5241,20645,267,694,0,2524,1617,3941,6474,3818,5431,12851,53,28187,28240,5892,0.00022332433013235126,0.11877062063095443,0.11899394496108678,0.024826923644147427,123475,53325,0.5784814739825875,0.40566343133969796
710,48245,Jefferson County,Texas,255001,90839,69578,,81520,56896,2692,76700,16262,49025,757,1652,83,9319,9810,9637,15908,11697,14132,29655,125,71449,71574,19265,0.0036622524317356147,2.0933141919606233,2.096976444392359,0.5644263447790929,123475,53325,0.5634986839441183,0.3951566644138644
711,48251,Johnson County,Texas,171361,59180,80258,,55953,45869,1500,53968,6359,38562,150,1234,0,3227,2718,3475,6344,9522,13088,24033,142,53367,53509,5671,0.0015632052312332808,0.5874899547551162,0.5890531599863494,0.06242913286143617,123475,53325,0.6499939258959303,0.455811945910028
712,48257,Kaufman County,Texas,128622,39049,85351,,35515,28832,860,33998,4589,24650,215,5113,0,3534,1851,2773,4905,3876,7971,17673,0,31655,31655,7394,0,0.5348935451165935,0.5348935451165935,0.12494085839810747,123475,53325,0.691241141931565,0.48473679129017416
713,48291,Liberty County,Texas,86323,27468,64146,,23281,16971,1117,21268,4425,12859,338,626,0,4187,1794,2396,4887,3842,6249,8300,0,21699,21699,5769,0,0.5556864452354734,0.5556864452354734,0.14773745806550745,123475,53325,0.5195059728690018,0.3643065249862276
714,48303,Lubbock County,Texas,307412,115686,70428,,107416,84970,1983,103466,14344,73598,631,2742,0,8270,10782,12890,17774,15997,18218,40025,111,94425,94536,21150,0.004041065967671472,3.4376365224989076,3.4416775884665793,0.7699868938401049,123475,53325,0.570382668556388,0.3999840978662744
715,48309,McLennan County,Texas,254607,92158,64493,,81549,64373,2683,76230,11998,51360,973,1619,0,10609,8347,11113,14492,12875,15549,29782,303,74561,74864,17294,0.0026191587573258647,0.6445118683332469,0.6471310270905728,0.14949086319865842,123475,53325,0.5223162583518931,0.3662772537015056
716,48329,Midland County,Texas,172578,57636,111669,,54356,43756,863,52326,7367,34659,353,1363,0,3280,2103,4448,4771,5470,9062,31782,0,50109,50109,7527,0,0.543729247596519,0.543729247596519,0.08167494954317585,123475,53325,0.9043855031382871,0.6342054896437355
717,48339,Montgomery County,Texas,590925,202797,111239,,195652,168316,5724,187012,16165,137315,1108,4954,0,7145,10207,10166,20630,23579,33325,104890,162,186148,186310,16487,0.0028107432854465957,3.22971753765008,3.2325282809355262,0.28605385522937055,123475,53325,0.9009030168050213,0.6317633762501633
718,48347,Nacogdoches County,Texas,65711,23442,61279,,20500,15879,506,19456,2659,14268,232,317,0,2942,1736,3277,3848,3761,4559,6261,15,18867,18882,4560,7.396559120697052e-05,0.09303392062012751,0.09310788621133449,0.022485539726919038,123475,53325,0.49628669771208744,0.3480238759179223
719,48355,Nueces County,Texas,362265,129987,74721,,116753,78632,3577,110316,22469,69321,913,13587,0,13234,8279,13840,18315,19078,22112,48363,216,109147,109363,20624,0.009214230867673407,4.656044706083098,4.665258936950772,0.8797884139578535,123475,53325,0.6051508402510629,0.42436547646768175
720,48361,Orange County,Texas,83572,30047,75115,,26975,20459,877,25486,4245,15820,187,221,0,3072,1370,2776,4023,4923,5253,11702,0,25654,25654,4393,0,0.19735819735819735,0.19735819735819735,0.0337956872610338,123475,53325,0.6083417695889857,0.4266031338562106
721,48367,Parker County,Texas,138371,46238,99408,,43889,37789,875,42025,4126,30435,264,970,0,2349,2889,1291,5290,5335,8774,22659,0,39566,39566,6672,0,1.3168036742436848,1.3168036742436848,0.2220521183479216,123475,53325,0.8050860498076534,0.5645711819260891
722,48375,Potter County,Texas,119648,45550,57771,,40998,27916,1318,38811,9958,20507,224,376,0,4552,4779,5132,10917,6308,8639,9775,86,35442,35528,10022,0.0018599420390155283,0.7665123924045157,0.7683723344435313,0.21674812924434447,123475,53325,0.46787608827697913,0.3281007740931524
723,48381,Randall County,Texas,136271,49457,87215,,47611,40817,1613,45111,3866,33664,89,1840,11,1846,1600,2511,7179,5533,10050,22584,44,45190,45234,4223,0.0009659714599341383,0.9920965971459934,0.9930625686059276,0.0927113062568606,123475,53325,0.7063373152460012,0.4953230688846357
724,48397,Rockwall County,Texas,100657,34590,112543,,33925,30684,563,33090,2250,27698,62,1011,0,665,,,,,,,,,,,,,,,123475,53325,0.9114638590807855,0.6391692270995076
725,48409,San Patricio County,Texas,66893,22202,69669,,19129,14026,723,17978,2699,12845,215,368,0,3073,1942,2007,2384,3797,4320,7752,0,16874,16874,5328,0,0.341185272054512,0.341185272054512,0.10772994722688396,123475,53325,0.5642356752379024,0.39567348375994593
726,48423,Smith County,Texas,230221,77330,80432,,72904,46769,2164,67340,7115,55607,1826,1471,35,4426,6939,6207,9712,10325,14063,30084,22,65766,65788,11542,0.0006360219716681121,1.9013009540329575,1.9019369760046256,0.3336802544087887,123475,53325,0.6514031180400891,0.4568001499344037
727,48439,Tarrant County,Texas,2084931,722473,91655,,693257,571675,18132,663042,81192,486945,2597,19942,93,29216,32882,51410,95220,88080,134359,320522,893,655806,656699,65774,0.040221601657508335,29.53814971624178,29.57837131789929,2.9625258985676965,123475,53325,0.7422960113383276,0.5205393095066363
728,48441,Taylor County,Texas,137640,49811,66633,,45743,36023,1780,42797,7302,27029,601,844,0,4068,2994,4420,9755,8863,7637,16142,0,41312,41312,8499,0,0.5342299237036079,0.5342299237036079,0.10990559937928358,123475,53325,0.5396477019639603,0.378431027334632
729,48451,Tom Green County,Texas,118189,43301,70803,,39763,30288,1000,37145,6842,22958,531,1437,0,3538,2578,5088,5420,7579,7961,14675,40,34331,34371,8930,5.536539081737311e-05,0.047518730803780905,0.04757409619459828,0.012360323499978546,123475,53325,0.5734197205912128,0.4021138479188083
730,48453,Travis County,Texas,1248743,486548,110876,,471154,419203,10219,451224,29303,343444,2942,12442,75,15394,26482,28717,47909,54902,81197,247341,580,445985,446565,39983,0.011644014374334986,8.953544397823773,8.965188412198108,0.8026941840155789,123475,53325,0.8979631504353108,0.6297017781993105
731,48469,Victoria County,Texas,92035,31918,70507,,27337,19070,1092,25419,5681,16005,360,468,54,4581,2598,4000,5782,3521,5009,11008,0,22341,22341,9577,0,0.5159465139373225,0.5159465139373225,0.22117272118426826,123475,53325,0.5710224741850577,0.4004327652106749
732,48471,Walker County,Texas,72480,22693,57559,,20669,17393,817,19699,3098,8574,0,557,0,2024,4081,2773,3882,2845,2786,6326,110,18843,18953,3740,0.000226082524231936,0.03872793640093064,0.03895401892516257,0.007686805823885824,123475,53325,0.4661591415266248,0.32689675539678664
733,48479,Webb County,Texas,275910,75300,62301,,64670,45483,1776,60611,13372,38510,1363,2299,0,10630,7664,9309,13019,10015,13511,21782,89,54129,54218,21082,0.0027883952628610814,1.695876934645028,1.6986653299078889,0.6605050441757002,123475,53325,0.5045636768576635,0.35382815472776113
734,48485,Wichita County,Texas,132064,46757,64535,,42316,33475,1865,39411,5250,29129,493,1014,0,4441,4544,5561,7442,6635,7234,15341,308,38191,38499,8258,0.013572467280659235,1.6829418763495352,1.6965143436301944,0.3639007623496232,123475,53325,0.5226564081797935,0.3665157857073894
735,48491,Williamson County,Texas,566719,185345,104029,,180719,166229,4925,172852,7859,143659,695,6112,0,4626,4555,6482,16388,17557,33917,106446,217,173377,173594,11751,0.002881806108897742,2.302483399734396,2.3053652058432936,0.15605577689243028,123475,53325,0.8425106296821219,0.5908153819067794
736,48497,Wise County,Texas,68305,22864,86065,,21496,17747,721,20322,2461,14863,266,378,0,1368,651,1013,2919,3049,5101,10131,9,18639,18648,4216,0.0001924845477682486,0.39863549842804286,0.3988279829758111,0.09016831704343735,123475,53325,0.6970236890058716,0.4887918353901986
737,49005,Cache County,Utah,127068,39224,71268,,37929,34167,1039,35681,2036,29237,218,1395,0,1295,2342,2900,6284,4794,8051,14853,0,35052,35052,4172,0,0.1891175915185195,0.1891175915185195,0.02250937440988427,99560,71268,0.715829650462033,0.40475473798395023
738,49011,Davis County,Utah,351713,104462,99560,,102241,93327,2924,97356,5203,81296,519,2477,0,2221,2527,3746,9224,11322,16882,60761,239,97043,97282,7180,0.010453114065780266,4.244357942617214,4.254811056682995,0.3140307907627712,99560,71268,1,0.5654344406140496
739,49035,Salt Lake County,Utah,1152633,381831,98198,,367385,329542,11534,346894,23303,269560,1568,11331,46,14446,14763,19724,39359,45371,74337,188277,1059,346275,347334,34497,0.026998776259433,8.828140934121967,8.8551397103814,0.879487048745666,99560,71268,0.9863198071514665,0.5576991884232466
740,49045,Tooele County,Utah,69907,20411,78560,,19426,17224,972,18039,1233,13047,99,349,0,985,698,1591,1868,2575,3868,9811,112,18558,18670,1741,0.0010721602113687274,0.1776531178801861,0.17872527809155483,0.016666347571365665,99560,71268,0.7890719164323021,0.4461684376721548
741,49049,Utah County,Utah,622213,171117,95540,,168065,158189,3187,161875,5233,137991,852,5678,51,3052,4837,8097,18616,20242,33105,86220,324,153589,153913,17204,0.000848542941772669,0.4022434008763039,0.40309194381807656,0.04505658262425,99560,71268,0.9596223382884692,0.5426035200508869
742,49053,Washington County,Utah,171700,59863,75745,,57202,51546,3371,51173,2158,43115,638,2004,0,2661,2879,4269,9628,9183,12179,21725,182,53285,53467,6396,0.008916760570280732,2.610602126304444,2.6195188868747246,0.3133604428984371,99560,71268,0.760797509039775,0.43018111394446745
743,49057,Weber County,Utah,256359,85615,78781,,81465,72054,2474,77140,4180,60950,491,2166,0,4150,4354,4254,9592,10547,18029,38839,266,77362,77628,7987,0.0015544919557963265,0.4521000251290053,0.45365451708480165,0.04667566635693707,99560,71268,0.7912916834069907,0.4474235703697814
744,50007,Chittenden County,Vermont,164572,66095,93088,,62458,56920,4225,55615,2129,42113,854,1829,0,3637,3571,4926,6606,6677,11001,33314,90,56479,56569,9526,0.0015034328383141506,0.9434709252793879,0.9449743581177021,0.15913001353089554,93088,93088,1,0.5286777943740523
745,51003,Albemarle County,Virginia,108718,41956,113329,,39870,35639,2364,36047,2267,25734,440,4038,0,2086,1475,3044,5056,4344,6000,22037,171,37135,37306,4650,0.0019973135548677218,0.4337440869006599,0.43574140045552767,0.05431291245692928,171772,59524,0.6597641059078313,0.6436331832096185
746,51013,Arlington County,Virginia,237521,109940,154670,,104636,99733,2135,100459,1864,82459,397,12722,0,5304,3390,4254,4647,6053,14355,77241,438,99966,100404,9536,0.006626825024585823,1.5124593388304712,1.519086163855057,0.14427717679098268,171772,59524,0.9004377896281117,0.8784225083344219
747,51015,Augusta County,Virginia,75457,29783,73684,,26307,21291,1134,24155,2736,16562,292,144,0,3476,1356,2505,3486,4896,6098,11442,94,23205,23299,6484,0.002240442368195252,0.5530794165316045,0.5553198588997998,0.15454285441891505,171772,59524,0.42896397550241017,0.4184760076557415
748,51019,Bedford County,Virginia,78747,31271,80139,,28393,24289,1769,25563,2682,17963,203,946,0,2878,1123,2589,4966,4053,5792,12748,448,25966,26414,4857,0.0040749499727123885,0.23618337274877205,0.24025832272148445,0.04417864289612516,171772,59524,0.4665428591388585,0.45513610522669057
749,51041,Chesterfield County,Virginia,348556,126748,99873,,120585,109136,4969,112426,6938,93569,589,2020,0,6163,3161,5779,13071,13238,23961,67538,216,116398,116614,10134,0.007252459456737065,3.9082026659503746,3.9154551254071115,0.3402612228452473,171772,59524,0.5814277064946557,0.5672120719912311
